DATAW"NRKARTY"NR_MAGW"NR_ODPADU"NR_KLIENTA"FIRMA"JEDN"MASA
07.01.2005"1/0W/2005"1"531"1 494"0"Mg."53.340
07.01.2005"2/0W/2005"2"348"641"0"Mg."0.335
07.01.2005"3/0W/2005"3"559"641"0"Mg."3.084
07.01.2005"4/0W/2005"4"346"641"0"Mg."5.601
13.01.2005"5/0W/2005"5"531"1 494"0"Mg."55.350
20.01.2005"6/0W/2005"6"531"1 494"0"Mg."52.900
21.01.2005"7/0W/2005"7"531"1 494"0"Mg."47.650
31.01.2005"8/0W/2005"8"531"1 494"0"Mg."51.800
13.01.2005"9/0W/2005"9"542"641"0"Mg."23.500
19.01.2005"10/0W/2005"10"542"641"0"Mg."17.830
14.01.2005"11/0W/2005"11"604"67"0"Szt."894.000
26.01.2005"12/0W/2005"12"604"1 537"0"Szt."9 950.000
19.01.2005"13/0W/2005"13"799"641"0"Mg."7.110
04.02.2005"14/0W/2005"14"633"641"0"Mg."23.080
07.02.2005"15/0W/2005"15"633"641"0"Mg."9.740
15.01.2005"16/0W/2005"16"604"67"0"Mg."0.360
02.02.2005"17/0W/2005"17"604"67"0"Szt."1 500.000
02.02.2005"18/0W/2005"18"865"67"0"Szt."900.000
02.02.2005"19/0W/2005"19"604"67"0"Mg."0.200
04.01.2005"20/0W/2005"20"710"1 539"0"Mg."4.790
04.01.2005"21/0W/2005"21"576"1 539"0"Mg."4.450
21.01.2005"22/0W/2005"22"576"1 539"0"Mg."1.640
21.01.2005"23/0W/2005"23"710"1 539"0"Mg."5.500
09.02.2005"24/0W/2005"24"576"1 539"0"Mg."7.940
09.02.2005"25/0W/2005"25"576"1 539"0"Mg."10.440
09.02.2005"26/0W/2005"26"576"1 539"0"Mg."9.500
09.02.2005"27/0W/2005"27"576"1 539"0"Mg."9.980
09.02.2005"28/0W/2005"28"576"1 539"0"Mg."8.000
09.02.2005"29/0W/2005"29"576"1 539"0"Mg."10.460
10.02.2005"30/0W/2005"30"710"1 540"0"Mg."5.745
10.02.2005"31/0W/2005"31"708"1 540"0"Mg."3.375
